"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_AND_INTERNET","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","LH_LACK_OF_SPACE","LH_POOR_BUILDINGS","LH_POOR_HEATING_AIR_LIGHT","LH_LACK_TEXT","LH_POOR_FACILITIES","LH_POOR_TECH","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ","MATH_PUSH_YEARS","ENGLISH_PUSH_YEARS","ED_ATNMT","TEST_COMP_QU"
"15572","Private/Catholic","API","Two Parents",1.26,"Advanced Degree","Advanced Degree",TRUE,100,30.5,59.73,"4",FALSE,TRUE,12,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",4
"15573","Private/Catholic","White","Two Parents",0.53,"Bachelors","Advanced Degree",TRUE,100,30.5,75.48,"3",TRUE,FALSE,8,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,10,"Associates/
Some Undergrad",4
"15574","Private/Catholic","White","Two Parents",1.19,"Advanced Degree","Advanced Degree",TRUE,100,30.5,57.7,"4",FALSE,TRUE,10,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,10,8,"Bachelors",4
"15575","Private/Catholic",NA,"Two Parents",NA,NA,"Advanced Degree",NA,100,30.5,56.82,"3",FALSE,TRUE,NA,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,NA,NA,"Bachelors",3
"15576","Private/Catholic","Black","Single/Absent Parent",0.26,"Bachelors","Bachelor's",TRUE,100,30.5,48.87,"1",FALSE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",2
"15577","Private/Catholic","White","Single/Absent Parent",0.55,"Advanced Degree","Advanced Degree",TRUE,100,30.5,54.97,"4",FALSE,TRUE,12,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",3
"15578","Private/Catholic","White","Two Parents",1.52,"Advanced Degree","Advanced Degree",TRUE,100,30.5,70.68,NA,FALSE,NA,12,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,NA,10,NA,4
"15579","Private/Catholic","Black","Single/Absent Parent",-0.18,"Bachelors","Advanced Degree",TRUE,100,30.5,65.93,"4",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,12,10,"Master's/
Post-Bacc. Cert.",4
"15580","Private/Catholic","API","Two Parents",0.54,"Advanced Degree","Advanced Degree",TRUE,100,30.5,50.94,"4",FALSE,TRUE,10,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,12,"Master's/
Post-Bacc. Cert.",3
"15581","Private/Catholic","White","Two Parents",1.45,"Advanced Degree","Advanced Degree",TRUE,100,30.5,73.54,"4",FALSE,TRUE,10,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,10,12,"Bachelors",4
"15582","Private/Catholic","White","Two Parents",1.13,"Advanced Degree","Advanced Degree",TRUE,100,30.5,61.63,NA,FALSE,NA,10,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,10,10,NA,4
"15583","Private/Catholic","White","Two Parents",1.08,"Advanced Degree","Advanced Degree",TRUE,100,30.5,65.97,"3",FALSE,TRUE,10,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,10,"Bachelors",4
"15584","Private/Catholic","White","Two Parents",1.56,"Advanced Degree","Advanced Degree",TRUE,100,30.5,72.64,"3",FALSE,TRUE,12,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,10,"Bachelors",4
"15585","Private/Catholic","White","Two Parents",1.07,"Advanced Degree","Advanced Degree",TRUE,100,30.5,67.73,"4",FALSE,TRUE,12,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,NA,"Bachelors",4
"15586","Private/Catholic",NA,"Two Parents",NA,NA,NA,NA,-8,NA,NA,"3",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Associates/
Some Undergrad",NA
"15587","Private/Catholic","AI/AN/Mixed","Two Parents",-0.23,"Attend PS/Associate's","Advanced Degree",NA,75,11.7,29.59,"2",FALSE,FALSE,6,12,"No","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,4,4,"Associates/
Some Undergrad",1
"15588","Private/Catholic","AI/AN/Mixed","Two Parents",0.49,"Advanced Degree","Advanced Degree",TRUE,75,11.7,53.61,"4",TRUE,TRUE,10,12,"No","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,7,7,"Bachelors",3
"15589","Private/Catholic","AI/AN/Mixed","Two Parents",0.09,"Attend PS/Associate's","Advanced Degree",NA,75,11.7,24.79,"2",FALSE,FALSE,5,12,"No","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,4,4,"Associates/
Some Undergrad",1
"15590","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",-0.08,"Attend PS/Associate's","Bachelor's",TRUE,75,11.7,41.07,"1",TRUE,FALSE,5,8,"No","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,4,6,"GED",1
"15591","Private/Catholic","White","Two Parents",0.58,"Advanced Degree","Advanced Degree",TRUE,100,25,51.38,NA,FALSE,NA,10,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,7,8,NA,3
"15592","Private/Catholic","White","Two Parents",1.39,"Advanced Degree","Advanced Degree",TRUE,100,25,52.72,"4",FALSE,TRUE,10,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,6,8,"Master's/
Post-Bacc. Cert.",3
"15593","Private/Catholic","White","Single/Absent Parent",0.67,"Bachelors","Bachelor's",TRUE,100,25,47.27,NA,FALSE,NA,8,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,NA,2
"15594","Private/Catholic","AI/AN/Mixed","Two Parents",1.23,"Advanced Degree","Bachelor's",TRUE,100,25,53.64,"4",FALSE,FALSE,10,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"15595","Private/Catholic","White","Two Parents",-0.11,"Attend PS/Associate's","Advanced Degree",TRUE,100,25,45.17,"3",FALSE,FALSE,6,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",2
"15596","Private/Catholic","White","Two Parents",0.8,"Advanced Degree","Advanced Degree",TRUE,100,25,60.24,"4",FALSE,TRUE,12,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",4
"15597","Private/Catholic","White","Two Parents",1.23,"Advanced Degree","Bachelor's",TRUE,100,25,58.48,"3",FALSE,TRUE,10,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,10,"Bachelors",4
"15598","Private/Catholic","White","Two Parents",1.35,"Advanced Degree","Advanced Degree",TRUE,100,25,69.85,NA,FALSE,NA,12,12,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,10,10,NA,4
"15599","Private/Catholic","White","Two Parents",1.01,"Advanced Degree","Bachelor's",TRUE,100,25,49.86,"4",FALSE,TRUE,10,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,10,"Master's/
Post-Bacc. Cert.",2
"15600","Private/Catholic","White","Two Parents",0.77,"Advanced Degree","Advanced Degree",TRUE,100,25,53.45,"4",FALSE,TRUE,10,12,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",3
"15601","Private/Catholic",NA,"Two Parents",NA,NA,"Advanced Degree",NA,100,25,55.74,NA,FALSE,NA,NA,12,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,NA,NA,NA,3
"15602","Private/Catholic","White","Single/Absent Parent",0.95,"Bachelors","Bachelor's",TRUE,100,25,45.89,"4",FALSE,TRUE,8,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",2
"15603","Private/Catholic","White","Two Parents",0.44,"Attend PS/Associate's","Advanced Degree",TRUE,100,25,71.27,"2",FALSE,FALSE,7,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"15604","Private/Catholic",NA,"Two Parents",NA,NA,NA,NA,100,25,46.76,NA,FALSE,NA,NA,6,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,NA,NA,NA,2
"15605","Private/Catholic","White","Two Parents",1.06,"Bachelors","Advanced Degree",TRUE,100,25,57.74,"3",FALSE,TRUE,8,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",4
"15606","Private/Catholic","White","Two Parents",0.68,"Bachelors","Bachelor's",TRUE,100,25,51.28,"2",FALSE,TRUE,8,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",3
"15607","Private/Catholic","White","Two Parents",0.9,"Advanced Degree","Bachelor's",TRUE,100,25,41.43,"3",FALSE,FALSE,10,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",1
"15608","Private/Catholic","White","Two Parents",0.75,"Bachelors","Bachelor's",FALSE,100,25,54.15,"3",FALSE,FALSE,8,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"15609","Private/Catholic","White","Two Parents",0.86,"Advanced Degree","Bachelor's",TRUE,100,25,56.13,NA,FALSE,NA,10,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,NA,3
"15610","Private/Catholic","White","Two Parents",1.07,"Bachelors","Advanced Degree",TRUE,100,25,45.46,"2",FALSE,TRUE,8,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",2
"15611","Private/Catholic","White","Single/Absent Parent",1.12,"Advanced Degree","Advanced Degree",TRUE,100,25,65.55,NA,FALSE,NA,12,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,NA,4
"15612","Private/Catholic","White","Two Parents",1.08,"Advanced Degree","Advanced Degree",TRUE,100,25,52.53,"4",FALSE,TRUE,12,12,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Master's/
Post-Bacc. Cert.",3
"15613","Private/Catholic","White","Two Parents",0.23,"Attend PS/Associate's","Advanced Degree",TRUE,100,25,55.68,"4",FALSE,TRUE,7,12,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,"Bachelors",3
"15614","Private/Catholic","White","Two Parents",0.48,"Bachelors","Advanced Degree",TRUE,100,25,52.57,NA,FALSE,NA,8,10,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,NA,3
"15615","Private/Catholic","White","Two Parents",0.08,"Attend PS/Associate's","Bachelor's",TRUE,100,25,47.46,NA,FALSE,NA,7,8,"No","No","No","No",TRUE,TRUE,"<=5%",FALSE,8,8,NA,2
"15616","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",-0.66,"Some HS/GED","Bachelor's",NA,0,15.6,56.2,"3",FALSE,FALSE,4,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"15617","Private/Catholic","AI/AN/Mixed","Two Parents",0.65,"Bachelors","Advanced Degree",TRUE,0,15.6,54.53,"4",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,NA,"Bachelors",3
"15618","Private/Catholic","Black","Two Parents",0.8,"Bachelors","Bachelor's",NA,0,15.6,34.34,"1",TRUE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,6,NA,"Associates/
Some Undergrad",1
"15619","Private/Catholic","White","Two Parents",0.4,"Bachelors","Advanced Degree",FALSE,0,15.6,63.05,"3",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",4
"15620","Private/Catholic","White","Two Parents",0.38,"Bachelors","Advanced Degree",NA,0,15.6,64.62,"2",TRUE,FALSE,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,6,NA,"Associates/
Some Undergrad",4
"15621","Private/Catholic","White","Two Parents",0.8,"Bachelors",NA,NA,0,15.6,54.69,"4",FALSE,TRUE,8,7,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",3
"15622","Private/Catholic","Hispanic","Single/Absent Parent",-0.29,"Advanced Degree","Advanced Degree",NA,0,15.6,41.48,"3",FALSE,FALSE,10,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",1
"15623","Private/Catholic","AI/AN/Mixed","Two Parents",-0.43,"Attend PS/Associate's","Bachelor's",FALSE,0,15.6,55.13,"4",FALSE,FALSE,6,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",3
"15624","Private/Catholic","White","Two Parents",-0.26,"Attend PS/Associate's","Advanced Degree",TRUE,0,15.6,51.82,"3",FALSE,FALSE,7,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"15625","Private/Catholic","White","Single/Absent Parent",0.31,"Bachelors","Bachelor's",NA,0,15.6,57.74,"1",FALSE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"15626","Private/Catholic","Hispanic","Two Parents",0.34,"Bachelors","Advanced Degree",NA,0,15.6,63.29,"2",FALSE,FALSE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"15627","Private/Catholic","API","Single/Absent Parent",-0.14,"Bachelors","Advanced Degree",NA,0,15.6,70.21,"4",FALSE,TRUE,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"Bachelors",4
"15628","Private/Catholic","White","Single/Absent Parent",0.03,"Advanced Degree","Bachelor's",FALSE,0,15.6,62.27,"1",TRUE,FALSE,10,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",4
"15629","Private/Catholic","White","Two Parents",0.55,"Bachelors","Bachelor's",NA,0,15.6,67.23,"4",FALSE,TRUE,8,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",4
"15630","Private/Catholic","White","Two Parents",0.14,"Bachelors","Bachelor's",NA,0,15.6,58.4,"2",FALSE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"15631","Private/Catholic","White","Two Parents",0.64,"Advanced Degree","Advanced Degree",NA,0,15.6,64.52,"4",FALSE,TRUE,12,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Bachelors",4
"15632","Private/Catholic","White","Two Parents",0.54,"Bachelors","Advanced Degree",TRUE,-9,16.6,53.21,"4",FALSE,TRUE,8,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,NA,NA,"Bachelors",3
"15633","Private/Catholic","White","Two Parents",-0.41,"Attend PS/Associate's","Some HS/GED",TRUE,-9,16.6,43.86,NA,FALSE,NA,5,4,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,8,NA,NA,2
"15634","Private/Catholic","White","Two Parents",-1.32,"Some HS/GED","Bachelor's",TRUE,-9,16.6,48.07,"3",FALSE,FALSE,4,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,12,NA,"Associates/
Some Undergrad",2
"15635","Private/Catholic","White","Single/Absent Parent",0.94,"Advanced Degree","Bachelor's",TRUE,-9,16.6,55.98,NA,FALSE,NA,10,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,4,NA,NA,3
"15636","Private/Catholic","White","Two Parents",-0.86,"Some HS/GED","Advanced Degree",TRUE,-9,16.6,53.81,"3",FALSE,TRUE,4,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,7,NA,"Bachelors",3
"15637","Private/Catholic","White","Two Parents",0.76,"Bachelors","Bachelor's",NA,-9,16.6,45.21,"4",FALSE,TRUE,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,10,NA,"Bachelors",2
"15638","Private/Catholic","White","Single/Absent Parent",-0.39,"Attend PS/Associate's","Bachelor's",FALSE,-9,16.6,49.89,NA,TRUE,NA,5,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,6,NA,NA,2
"15639","Private/Catholic","White","Single/Absent Parent",-0.34,"Attend PS/Associate's","Advanced Degree",TRUE,-9,16.6,53.73,NA,FALSE,NA,5,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,NA,NA,NA,3
"15640","Private/Catholic","White","Two Parents",-0.35,"Some HS/GED","Advanced Degree",FALSE,-9,16.6,51.6,"4",FALSE,TRUE,4,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,10,NA,"Bachelors",3
"15641","Private/Catholic","AI/AN/Mixed","Two Parents",-0.49,"Some HS/GED","Bachelor's",TRUE,-9,16.6,48.57,NA,FALSE,NA,4,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,6,NA,NA,2
"15642","Private/Catholic",NA,"Two Parents",NA,NA,NA,NA,-9,16.6,44.43,"2",FALSE,FALSE,NA,6,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"15643","Private/Catholic","White","Two Parents",0.39,"Bachelors","Advanced Degree",TRUE,-9,16.6,44.93,"3",FALSE,FALSE,8,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",2
"15644","Private/Catholic","AI/AN/Mixed","Two Parents",1.26,"Advanced Degree","Advanced Degree",TRUE,-7,NA,71.95,"3",FALSE,TRUE,12,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,12,10,"Bachelors",4
"15645","Private/Catholic","White","Two Parents",0.67,"Attend PS/Associate's",NA,TRUE,-7,NA,47.34,"2",FALSE,FALSE,7,7,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"15646","Private/Catholic","API","Two Parents",1.01,"Bachelors","Advanced Degree",TRUE,-7,NA,51.19,NA,FALSE,NA,8,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,6,NA,3
"15647","Private/Catholic","API","Two Parents",-0.35,"Advanced Degree","Advanced Degree",FALSE,-7,NA,60.39,"3",FALSE,FALSE,10,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,12,"Associates/
Some Undergrad",4
"15648","Private/Catholic","API","Single/Absent Parent",-0.02,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,43.5,"3",FALSE,FALSE,6,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",2
"15649","Private/Catholic","AI/AN/Mixed","Two Parents",1.08,"Advanced Degree","Advanced Degree",TRUE,-7,NA,60.33,"4",FALSE,TRUE,12,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Master's/
Post-Bacc. Cert.",4
"15650","Private/Catholic","API","Two Parents",1.24,"Advanced Degree","Advanced Degree",TRUE,-7,NA,59.75,"4",FALSE,TRUE,10,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,10,"PhD",4
"15651","Private/Catholic","White","Two Parents",1.29,"Advanced Degree","Bachelor's",TRUE,-7,NA,68.73,"4",FALSE,TRUE,12,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,12,"Bachelors",4
"15652","Private/Catholic","Hispanic","Two Parents",1.72,"Advanced Degree","Bachelor's",TRUE,-7,NA,50.04,"3",FALSE,FALSE,12,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,NA,"Associates/
Some Undergrad",2
"15653","Private/Catholic","White","Two Parents",0.98,"Advanced Degree","Advanced Degree",TRUE,-7,NA,58.67,"4",FALSE,TRUE,12,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,10,"PhD",4
"15654","Private/Catholic","Hispanic","Two Parents",1.1,"Advanced Degree","Advanced Degree",TRUE,-7,NA,51.03,"4",FALSE,TRUE,12,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,8,"Master's/
Post-Bacc. Cert.",3
"15655","Private/Catholic","White","Single/Absent Parent",0.44,"Bachelors","Advanced Degree",TRUE,-7,NA,48.43,"3",FALSE,FALSE,8,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",2
"15656","Private/Catholic","API","Single/Absent Parent",0.91,"Advanced Degree","Bachelor's",TRUE,-7,NA,54.41,"3",FALSE,TRUE,12,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,10,"Bachelors",3
"15657","Private/Catholic","White","Two Parents",0.73,"Bachelors","Bachelor's",TRUE,-7,NA,54.27,"4",FALSE,TRUE,8,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Bachelors",3
"15658","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",1.54,"Advanced Degree","Bachelor's",TRUE,-7,NA,52.93,"4",FALSE,TRUE,12,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,10,"Master's/
Post-Bacc. Cert.",3
"15659","Private/Catholic","AI/AN/Mixed","Two Parents",1.72,"Advanced Degree","Advanced Degree",TRUE,-7,NA,52.09,"3",FALSE,TRUE,12,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,7,"Bachelors",3
"15660","Private/Catholic",NA,"Two Parents",NA,NA,"Advanced Degree",NA,-7,NA,54.57,"4",FALSE,TRUE,NA,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Bachelors",3
"15661","Private/Catholic","API","Single/Absent Parent",0.98,"Advanced Degree","Bachelor's",TRUE,-7,NA,67.7,"4",FALSE,TRUE,10,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,12,10,"Master's/
Post-Bacc. Cert.",4
"15662","Private/Catholic","API","Two Parents",1.37,"Advanced Degree","Advanced Degree",TRUE,-7,NA,60.43,"3",FALSE,FALSE,12,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,6,8,"Associates/
Some Undergrad",4
"15663","Private/Catholic",NA,"Two Parents",NA,NA,"Some HS/GED",NA,-7,NA,56.04,"4",FALSE,TRUE,NA,4,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Master's/
Post-Bacc. Cert.",3
"15664","Private/Catholic","API","Single/Absent Parent",-0.08,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,46.15,"4",FALSE,TRUE,7,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,8,"Bachelors",2
"15665","Private/Catholic","Hispanic","Single/Absent Parent",-0.24,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,39.68,"4",FALSE,TRUE,5,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,6,7,"Bachelors",1
"15666","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",-0.58,"Bachelors","Bachelor's",TRUE,-7,NA,53.42,"4",FALSE,TRUE,8,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,8,"Master's/
Post-Bacc. Cert.",3
"15667","Private/Catholic",NA,"Two Parents",NA,NA,"Bachelor's",NA,-7,NA,56.15,"2",FALSE,FALSE,NA,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Associates/
Some Undergrad",3
"15668","Private/Catholic","API","Single/Absent Parent",-0.57,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,52.64,"4",FALSE,TRUE,6,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,7,7,"Bachelors",3
"15669","Private/Catholic","AI/AN/Mixed","Two Parents",-0.18,"Bachelors","Advanced Degree",FALSE,-7,NA,53.9,"4",FALSE,TRUE,8,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Bachelors",3
"15670","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",0.28,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,64.64,"2",FALSE,FALSE,5,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,7,"Associates/
Some Undergrad",4
"15671","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",-0.93,"Some HS/GED","Bachelor's",TRUE,-7,NA,63.73,NA,FALSE,NA,4,8,NA,NA,NA,NA,NA,NA,"<=30%",FALSE,8,8,NA,4
"15672","Private/Catholic","API","Two Parents",0.25,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,71.99,"4",FALSE,TRUE,7,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,12,12,"Master's/
Post-Bacc. Cert.",4
"15673","Private/Catholic","API","Two Parents",0.43,"Attend PS/Associate's","Advanced Degree",FALSE,-7,NA,61.83,"1",FALSE,FALSE,6,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,10,"Associates/
Some Undergrad",4
"15674","Private/Catholic","AI/AN/Mixed","Two Parents",0.87,"Advanced Degree","Bachelor's",FALSE,-7,NA,61.28,"2",FALSE,FALSE,10,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"15675","Private/Catholic","API","Two Parents",0.53,"Bachelors","Advanced Degree",TRUE,-7,NA,60.44,"3",FALSE,FALSE,8,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,7,"Associates/
Some Undergrad",4
"15676","Private/Catholic","AI/AN/Mixed","Two Parents",0.5,"Bachelors","Bachelor's",TRUE,-7,NA,53.29,"3",FALSE,FALSE,8,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",3
"15677","Private/Catholic","API","Two Parents",-1.26,"Some HS/GED","Advanced Degree",FALSE,-7,NA,46.75,"2",FALSE,FALSE,4,12,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,8,"Associates/
Some Undergrad",2
"15678","Private/Catholic","API","Single/Absent Parent",-0.71,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,52.3,"2",TRUE,FALSE,7,10,NA,NA,NA,NA,NA,NA,"<=30%",FALSE,NA,NA,"GED",3
"15679","Private/Catholic","AI/AN/Mixed","Single/Absent Parent",0.08,"Bachelors","Bachelor's",TRUE,-7,NA,42.98,"3",FALSE,TRUE,8,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,NA,NA,"Bachelors",2
"15680","Private/Catholic","AI/AN/Mixed","Two Parents",0.09,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,60.06,"4",FALSE,TRUE,7,10,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,10,10,"Bachelors",4
"15681","Private/Catholic","API","Two Parents",0.46,"Attend PS/Associate's","Bachelor's",FALSE,-7,NA,50.38,"2",FALSE,FALSE,6,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,6,NA,"Associates/
Some Undergrad",3
"15682","Private/Catholic","Hispanic","Two Parents",0.2,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,55.36,"4",FALSE,TRUE,6,8,NA,NA,NA,NA,NA,NA,"<=5%",FALSE,8,8,"Bachelors",3
"15683","Private/Catholic","API","Two Parents",1.06,"Advanced Degree","Advanced Degree",TRUE,-7,NA,65.56,"2",TRUE,FALSE,12,12,NA,NA,NA,NA,NA,NA,"<=30%",FALSE,6,7,"Associates/
Some Undergrad",4
